bathrooms,bedrooms,beds,city,currency,id,is_business_travel_ready,is_fully_refundable,is_host_highly_rated,is_new_listing,is_rebookable,is_superhost,latitude,longitude,name,person_capacity,picture_count,price,price_with_service_fee,property_type_id,rate_type,reviews_count,room_and_property_type,room_type,room_type_category,space_type,tier_id,user_id
1,1,1,Noordwijk,EUR,5621220,false,true,true,false,false,true,52.22990870660577,4.447631009554266,2 kamer appartement in Noordwijk ,2,25,54,54,1,nightly,110,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,29139105
1,3,3,Rijswijk,EUR,26241769,false,true,false,false,false,false,52.05106790283124,4.334513730246693,"Rijswijk, ruim appartement",4,13,55,55,1,nightly,3,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,197219630
1,1,1,Rotterdam,EUR,26241693,false,true,false,false,false,false,51.92119607074925,4.514374351630157,Mooi appartement hartje Rotterdam-Kralingen,2,7,60,60,1,nightly,7,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,136368877
1,1,2,Hellevoetsluis,EUR,22348174,false,true,false,false,false,false,51.87253097278821,4.147628431404398,Vakantie met een prachtig uitzicht.,2,6,58,58,40,nightly,23,Geheel pension,Gehele woning/appartement,entire_home,Geheel pension,0,163410406
1,1,1,Den Haag,EUR,5049200,false,true,true,false,false,false,52.092404344573325,4.27685995950565,Spacious Room on dedicated floor,2,28,54,54,2,nightly,46,Privékamer in woning,Privékamer,private_room,Privékamer,0,26067447
1,1,1,Den Haag,EUR,3453326,false,true,false,false,false,false,52.10233122825103,4.281997263322102,5min walk from the beach/harbor,2,10,60,60,1,nightly,44,Privékamer in appartement,Privékamer,private_room,Privékamer,0,16174565
1,1,1,Den Haag,EUR,21696809,false,true,false,false,false,false,52.075635533899465,4.3185889443199095,The centre of The Hague,2,7,55,55,1,nightly,15,Privékamer in appartement,Privékamer,private_room,Privékamer,0,157388449
1,1,1,Den Haag,EUR,6953129,false,true,true,false,false,true,52.07421154555092,4.2747715974281935,ATMOSPHERIC ROOM + FUNKY BATHROOM,2,26,58,58,2,nightly,87,Privékamer in woning,Privékamer,private_room,Privékamer,0,36453552
1,2,2,Scheveningen ,EUR,20230586,false,true,false,false,false,false,52.10339039640259,4.27882687731185,Small house for yourself near the sea,4,10,56,56,2,nightly,14,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,143562814
1,1,1,Katwijk aan Zee,EUR,12402760,false,true,false,false,false,true,52.20676803951486,4.397226949982561,Zomerhuis Sasja Katwijk aan Zee,2,24,60,60,53,nightly,96,Gehele gastsuite,Gehele woning/appartement,entire_home,Gehele gastsuite,0,61766187
1,0,1,Den Haag,EUR,10534685,false,true,true,false,false,false,52.06997727154802,4.260053372043621,Appartement met keuken douche wc,2,34,55,55,1,nightly,45,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,54329141
1,1,2,Haastrecht,EUR,8238834,false,true,true,false,false,true,52.01352571058464,4.8305266829463145,"Huis te Rosendaal, B & B",2,18,55,55,3,nightly,58,Privékamer in bed & breakfast,Privékamer,private_room,Privékamer,0,43446839
1,0,1,Den Haag,EUR,20539092,false,true,false,false,false,false,52.09420665523216,4.282136051959395,Appartement Zandhuisje Statenkwartier Scheveningen,2,15,55,55,4,nightly,45,Gehele huisje,Gehele woning/appartement,entire_home,Gehele huisje,0,146653374
1,0,1,Katwijk aan Zee,EUR,19901262,false,true,false,false,false,false,52.204264442435296,4.405336870594202,Net zomerhuisje Katwijk nabij centrum en strand.,2,13,55,55,53,nightly,61,Gehele gastsuite,Gehele woning/appartement,entire_home,Gehele gastsuite,0,140916994
1,1,1,Leiden,EUR,22995149,false,true,true,false,false,false,52.159081094254525,4.495414803024128,"ELEGANT/COZY apartment in the city center, Leiden",4,15,57,57,1,nightly,15,Privékamer in appartement,Privékamer,private_room,Privékamer,0,170501079
1.5,2,2,Den Haag,EUR,22644385,false,true,false,false,false,false,52.062031095642034,4.327265899586353,Warm & cosy (big) house in The Hague,4,11,51,51,1,nightly,2,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,19627792
1,1,1,Gouda,EUR,26380136,false,true,true,false,false,false,52.00806476842008,4.71003598596919,bg appartement in het historisch centrum van gouda,4,9,54,54,1,nightly,22,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,19761001
1,0,1,Oegstgeest,EUR,19891329,false,true,true,false,false,false,52.17859686206434,4.461811570516071,"STUDIO with bath/kitchen close to Amsterdam, beach",2,22,60,60,2,nightly,40,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,71181345
1.5,1,2,Den Haag,EUR,12281461,false,true,true,false,false,false,52.11195090122539,4.296805637421839,2 ruime en lichte kamers met bubbelbad en balkons,2,23,55,55,1,nightly,100,Privékamer in appartement,Privékamer,private_room,Privékamer,0,55433900
1,2,4,Rotterdam,EUR,27599386,false,true,false,true,false,false,51.961415367567014,4.393657186890866,Aan de Schie B&B,4,11,59,59,53,nightly,0,Gehele gastsuite,Gehele woning/appartement,entire_home,Gehele gastsuite,0,186011003
1,1,5,Gouda,EUR,889967,false,true,false,false,false,false,52.011898,4.704241,B&B kamer in historisch Gouda 1,5,22,51,51,3,nightly,91,Privékamer in bed & breakfast,Privékamer,private_room,Privékamer,0,4722760
1,1,1,Den Haag,EUR,18504610,false,true,false,false,false,false,52.07900005634157,4.316234264267806,Appartment right at square in middle hart centre,2,8,53,53,1,nightly,15,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,128421865
1,1,2,  Scheveningen,EUR,887869,false,true,true,false,false,false,52.11031094163966,4.292112165167416,"Appartement 1 Scheveningen, strand 800m",4,12,60,60,1,nightly,53,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,4708541
1,2,2,Wassenaar,EUR,23723505,false,true,false,false,false,false,52.13961799387126,4.406491390382895,Gezellige zolder Wassenaar bij uitvalswegen,4,10,60,60,1,nightly,16,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,175691576
1,1,2,Nieuwpoort,EUR,16642713,false,true,true,false,false,false,51.9345413113365,4.869203186331539,"Nieuwpoort, Zuid-Holland",2,11,57,57,1,nightly,8,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,109976307
1,1,3,Montfoort,EUR,4336777,false,true,true,false,false,false,52.02453100729122,4.919970415913378,Appartement  in het groene hart,3,11,56,56,1,nightly,28,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,20512663
1,1,2,Gouda,EUR,25064386,false,true,true,false,false,false,52.01799466592416,4.722296713512232,Authentic cute home,2,17,55,55,2,nightly,7,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,91657111
1,1,1,Leiderdorp,EUR,28151616,false,true,true,false,false,false,52.14091702431026,4.533178050369779,Modern app. Leiderdorp - Groene Hart bij Leiden,2,15,58,58,1,nightly,6,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,212639009
1,2,4,Maassluis,EUR,24015432,false,true,true,false,false,false,51.91977266573832,4.239115491846164,Kamer met uitzicht over de Nieuwe Waterweg,4,28,55,55,2,nightly,28,Privékamer in woning,Privékamer,private_room,Privékamer,0,20054839
1,0,1,Den Haag,EUR,21198351,false,true,true,false,false,false,52.075140938168666,4.282352291566631,Bright studio centrally located,2,17,55,55,1,nightly,31,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,153110783
1,1,1,Dordrecht,EUR,23476639,false,true,true,false,false,true,51.81413588017366,4.658688987007764,Appartement in the middle of Dordrecht city centre,2,12,55,55,35,nightly,13,Geheel loft,Gehele woning/appartement,entire_home,Geheel loft,0,83668263
1,1,1,Oostvoorne,EUR,18847462,false,true,false,false,false,false,51.91966008662002,4.116079101362582,Romantische Pipowagen (Sheperds hut) in Oostvoorne,2,17,53,53,24,nightly,16,Hut,Gehele woning/appartement,entire_home,Hut,0,127503961
1,3,6,Bleiswijk,EUR,1268780,false,true,true,false,false,true,52.0126535796158,4.528469031731048,Home Away from Home Randstad,6,33,60,60,36,nightly,88,Geheel herenhuis,Gehele woning/appartement,entire_home,Geheel herenhuis,0,6906327
1,1,1,Leiden,EUR,20415104,false,true,true,false,false,true,52.174170827169725,4.473417522911534,"Comfortabele kamer met loungebank, werkplek en TV",2,15,55,55,2,nightly,30,Privékamer in woning,Privékamer,private_room,Privékamer,0,13411605
1,1,2,Den Haag,EUR,13852912,false,true,false,false,false,false,52.103265776231275,4.277625133732826,scallys Bed& Breakfast,2,7,60,60,3,nightly,55,Privékamer in bed & breakfast,Privékamer,private_room,Privékamer,0,81433409
2,3,6,Den Haag,EUR,12598937,false,true,true,false,false,true,52.057693,4.208506,"Gezinsvriendelijk, vrijstaand, strand én sauna I",6,27,60,60,2,nightly,35,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,68361623
1,1,2,Spijkenisse,EUR,18534268,false,true,true,false,false,true,51.85435739028175,4.325233322485828,B&B De Loods ideaal voor fietsers en motorrijders,2,4,52,52,40,nightly,37,Privékamer in guesthouse,Privékamer,private_room,Privékamer,0,124410681
1,3,3,Willemstad,EUR,15176558,false,true,true,false,false,false,51.69701004913725,4.437550305492649,Overnachten op het water nabij vestingstad W'stad,4,15,52,52,8,nightly,24,Boot,Gehele woning/appartement,entire_home,Boot,0,21759630
1,1,1,The Hague,EUR,1967641,false,true,false,false,false,false,52.08673956412615,4.345342009538957,Great room,2,8,55,55,1,nightly,23,Privékamer in appartement,Privékamer,private_room,Privékamer,0,8485068
1,1,2,Den Haag,EUR,8963098,false,true,true,false,false,false,52.07962482591206,4.300452553298727,Spacious loft with terrace in city center,4,15,60,60,2,nightly,7,Privékamer in woning,Privékamer,private_room,Privékamer,0,12604604
1.5,2,3,Zuid-Beijerland,EUR,23794949,false,false,false,false,false,false,51.773280037817315,4.372618529062652,Holiday cottage with 2 bedrooms on 30 m² in Zuid-Beijerland,2,23,54,54,2,nightly,0,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,153916008
1.5,2,4,Rotterdam,EUR,22509903,false,true,true,false,false,false,51.8920989301125,4.487704111104863,Beautiful house in Rotterdam South,4,13,60,60,1,nightly,8,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,161100544
1,0,2,Den Haag,EUR,18481785,false,true,true,false,false,true,52.06968496960933,4.237580847486637,Charming room 200 meters from the dunes.,2,19,52,52,1,nightly,27,Privékamer in appartement,Privékamer,private_room,Privékamer,0,86811567
1,1,1,Rijnsburg,EUR,15284651,false,true,true,false,false,false,52.19386673507366,4.445065168681206,Perfecte uitvalbasis voor een strandvakantie,2,22,59,59,1,nightly,21,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,97280293
1,1,2,Poortugaal,EUR,19338678,false,true,true,false,false,false,51.863735,4.397905,VALCKESTEYN.  ( 1 ) Poortugaal Dichtbij Rotterdam,2,8,59,59,38,nightly,28,Privékamer in bungalow,Privékamer,private_room,Privékamer,0,128718659
1,1,1,Voorburg,EUR,26185196,false,true,false,false,false,false,52.05981106551179,4.345147516464821,Charming X-large room with balcony garden view,1,13,55,55,3,nightly,2,Privékamer in bed & breakfast,Privékamer,private_room,Privékamer,0,18578265
1,1,2,Gouda,EUR,25259918,false,true,false,false,false,false,52.00844330258445,4.712175230846342,"Adeodatus, comfortable & central in Holland",4,18,57,57,53,nightly,17,Gehele gastsuite,Gehele woning/appartement,entire_home,Gehele gastsuite,0,27478637
1,1,1,Noordwijk,EUR,3548856,false,true,false,false,false,false,52.2329619553573,4.439530795072143,BEACH HOUSE NOORDWIJK  met privé terras,2,35,59,59,40,nightly,37,Geheel pension,Gehele woning/appartement,entire_home,Geheel pension,0,16615220
1,1,2,Rockanje,EUR,3179451,false,true,false,false,false,false,51.87556084164804,4.058474367928593,Zomerhuisje (eventueel met ontbijt) Rockanje.,2,10,58,58,4,nightly,78,Gehele huisje,Gehele woning/appartement,entire_home,Gehele huisje,0,14617962
1,1,1,The Hague,EUR,2307272,false,true,false,false,false,false,52.07500697623701,4.326743274044756,"Romantic, happy appt in city centre",2,22,60,60,1,nightly,22,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,11784098
1,1,2,Voorburg,EUR,27218998,false,true,false,false,false,false,52.074402611031275,4.3414940713277055,"Beautiful room 3km The Hague centre, free parking!",2,8,59,59,33,nightly,6,Privékamer,Privékamer,private_room,Privékamer,0,18979155
1,1,1,Rijswijk,EUR,24389475,false,true,true,false,false,false,52.03741709467789,4.302441255530695,Mooi licht appartement in Rijswijk.,2,8,60,60,1,nightly,10,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,135089218
1,3,5,Voorschoten,EUR,26022785,false,true,false,false,false,false,52.12541947367252,4.4400573715982254,"Ruim hoekhuis in Voorschoten, nabij centrum",4,13,57,57,2,nightly,0,Gehele woning,Gehele woning/appartement,entire_home,Gehele woning,0,195578974
1.5,1,2,Leiden,EUR,15455209,false,true,false,false,false,false,52.172668710406604,4.498712043855898,Zolderverdieping met lounge- en slaapkamer,4,22,55,55,35,nightly,58,Privékamer in loft,Privékamer,private_room,Privékamer,0,39787820
1,1,1,Leiden,EUR,22626930,false,true,false,false,false,true,52.15981417756253,4.4854321000367365,nice lovely Studio.,2,8,59,59,1,nightly,12,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,39516424
1,1,2,Den Haag,EUR,26275697,false,true,true,false,false,false,52.063882049111754,4.413307656887436,DEN HAAG-PARTERRE APPARTEMENT- GRATIS PARKEREN,4,15,57,57,1,nightly,9,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,29589289
1,1,1,Oegstgeest,EUR,23139198,false,true,false,false,false,false,52.184114450253304,4.47249016011183,private room in an apartment (free bikes),2,8,59,59,1,nightly,11,Privékamer in appartement,Privékamer,private_room,Privékamer,0,22561546
1,1,1,Rotterdam,EUR,25317892,false,true,false,false,false,false,51.94474020776871,4.422174447319014,Vakantie huis vlag bij Rotterdam Airport,2,13,57,57,1,nightly,1,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,61482006
1,0,1,Dordrecht,EUR,18969498,false,true,true,false,false,false,51.814364540509786,4.662901019879551,Studio appertment in oldest street in Dordrecht,2,4,60,60,1,nightly,12,Privékamer in appartement,Privékamer,private_room,Privékamer,0,68049193
1,1,4,Oostvoorne,EUR,17133621,false,true,false,false,false,false,51.91337048608749,4.1061809181700415,"Mooie royale lichte zolder verdieping ,",5,23,55,55,11,nightly,37,Privékamer in villa,Privékamer,private_room,Privékamer,0,11186593
1,1,1,Schiedam,EUR,24912573,false,true,true,false,false,false,51.914867279388766,4.395850539126547,Igloo tent Schiedam 15 min. from centre Rotterdam,2,17,59,59,36,nightly,3,Privékamer in stadswoning,Privékamer,private_room,Privékamer,0,20736322
1,2,2,Gouda,EUR,28747783,false,true,false,true,false,false,52.018579376021584,4.696280366728088,Kids friendly cozy apartment near Gouda center,4,15,53,53,1,nightly,0,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,216836364
1,1,1,Den Haag,EUR,28679637,false,true,false,true,false,false,52.10493867726228,4.274073564063508,Den Haag Apartment,2,8,60,60,1,nightly,2,Privékamer in appartement,Privékamer,private_room,Privékamer,0,216362264
1,1,3,Wassenaar,EUR,10747857,false,true,false,false,false,false,52.14041632003736,4.410197501305536,De Groene Oase,4,13,60,60,1,nightly,86,Privékamer in appartement,Privékamer,private_room,Privékamer,0,55565957
1,1,1,Strijen,EUR,24713745,false,true,true,false,false,false,51.770003829432554,4.545535481826838,The Atelier,2,21,60,60,40,nightly,11,Geheel pension,Gehele woning/appartement,entire_home,Geheel pension,0,186795372
1,2,2,Hellevoetsluis,EUR,6647425,false,true,false,false,false,false,51.83536006702652,4.126808553365049,Wholesome Accommodation Away From Home,2,14,51,51,2,nightly,5,Privékamer in woning,Privékamer,private_room,Privékamer,0,34796151
1,4,4,Den Haag,EUR,17549369,false,true,false,false,false,false,52.091053888525195,4.270778345496757,Charming boutique flat near the sea in The Hague,4,32,58,58,1,nightly,57,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,119076132
1,1,2,Voorschoten,EUR,241116,false,true,true,false,false,true,52.119306357267206,4.443212892764651,Private en-suite room and courtyard,3,12,59,59,36,nightly,73,Privékamer in stadswoning,Privékamer,private_room,Privékamer,0,1265271
1,1,2,Krimpen aan de Lek,EUR,22597343,false,true,true,false,false,false,51.895536813151956,4.62927473034742,Rotterdam closeby ( 1 km ) the famous mills.,4,26,58,58,1,nightly,8,Privékamer in appartement,Privékamer,private_room,Privékamer,0,162115299
1,1,4,Gouda,EUR,889965,false,true,false,false,false,false,52.011898,4.704241,B&B kamer in historisch Gouda 3,5,20,51,51,3,nightly,42,Privékamer in bed & breakfast,Privékamer,private_room,Privékamer,0,4722760
1,1,1,Roelofarendsveen,EUR,23119605,false,true,true,false,false,true,52.19421119468056,4.629576397830392,Roelofarendsveen tussen Kagerplassen+Braasemermeer,2,9,55,55,1,nightly,28,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,165201870
1.5,1,1,Capelle aan den IJssel,EUR,25832421,false,true,true,false,false,false,51.951194879852004,4.58382530585756,AAA Location. Beautiful/Peaceful. Rotterdam 15 min,1,24,59,59,1,nightly,3,Privékamer in appartement,Privékamer,private_room,Privékamer,0,194097379
1,1,1,Voorburg,EUR,25450866,false,true,false,false,false,false,52.05951416671636,4.346320444305422,Charming X-large room with balcony in Voorburg,1,15,55,55,3,nightly,2,Privékamer in bed & breakfast,Privékamer,private_room,Privékamer,0,18578265
1,1,2,Voorschoten,EUR,15066488,false,true,false,false,false,false,52.128599403821404,4.4631992846873505,"Den Haag,R'dam,A'dam,Leiden less than 30 min away!",2,9,60,60,3,nightly,1,Privékamer in bed & breakfast,Privékamer,private_room,Privékamer,0,95275986
1,1,1,Voorschoten,EUR,26499393,false,true,false,false,false,false,52.14119604858604,4.440399703667353,"Nice, cozy appartment between Leiden and The Hague",2,9,60,60,1,nightly,8,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,10371882
1.5,1,2,The Hague,EUR,3976217,false,true,true,false,false,false,52.073272740331404,4.297893823033797,Light modern renovated apartment,4,11,60,60,1,nightly,17,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,3216174
1,2,2,Den Haag,EUR,27953860,false,true,true,false,false,false,52.075895006434926,4.272461076477525,Royaal appartement Den Haag,3,18,59,59,1,nightly,3,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,211088961
1.5,2,5,Leidschendam,EUR,961918,false,true,true,false,false,false,52.09401478748031,4.408461598930487,"Rooms i/t nicehouse, near The hague",5,15,55,55,36,nightly,46,Privékamer in stadswoning,Privékamer,private_room,Privékamer,0,3103846
1,1,2,Westmaas,EUR,16799918,false,true,false,false,false,false,51.78447128620253,4.474439922907083,Mooie studio in Westmaas nabij Ahoy Rotterdam,2,9,53,53,3,nightly,23,Privékamer in bed & breakfast,Privékamer,private_room,Privékamer,0,111688355
1,2,1,Den Haag,EUR,18668405,false,true,false,false,false,false,52.0744373291619,4.259873180209968,Lichte en vrije woning dicht bij strand en centrum,2,5,59,59,1,nightly,11,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,129742264
1,1,1,Voorburg,EUR,16843279,false,true,false,false,false,false,52.073624,4.350085,"Attic bedroom with private bath & WC, free parking",2,14,56,56,2,nightly,11,Privékamer in woning,Privékamer,private_room,Privékamer,0,19558927
1,1,1,Den Haag,EUR,8587676,false,true,true,false,false,false,52.05579411579141,4.236885860192156,Appartement dicht bij het strand,2,16,55,55,1,nightly,11,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,45195531
1,1,1,Capelle aan den IJssel,EUR,28596983,false,true,false,true,false,false,51.92476519840762,4.589179942269426,Van gogh's Room,1,3,55,55,2,nightly,0,Privékamer in woning,Privékamer,private_room,Privékamer,0,215825021
1,1,1,Delft,EUR,8031894,false,true,true,false,false,false,52.01672272025424,4.364028289231569,"Cosy, spacious and next to the centre",2,14,60,60,1,nightly,22,Geheel appartement,Gehele woning/appartement,entire_home,Geheel appartement,0,33981039
1,0,2,Den Haag,EUR,27444280,false,true,false,true,false,false,52.08054322614107,4.294078917887068,Studio appartment 1st floor (5 min to city centre),2,16,59,59,1,nightly,2,Privékamer in appartement,Privékamer,private_room,Privékamer,0,101505149
